Q1,T1,Time,Tsp
-25.000187499947614,84.99988750003143,0.0,0.0
-16.889751306206296,74.86603671630766,50.0,0.0
-15.268535489995953,65.7049154223101,100.0,0.0
-13.36925851527351,57.68336031314599,150.0,0.0
-11.739797839052212,50.639481609714665,200.0,0.0
-10.298232304690549,44.46054222690034,250.0,0.0
-9.083534771648662,39.010421363911135,300.0,0.0
-7.966318408641569,34.2306303187262,350.0,0.0
-6.992508332494384,30.035125319229568,400.0,0.0
-6.104599630145314,26.37236554114238,450.0,0.0
-5.3898547745846805,23.138452676391573,500.0,0.0
-4.726390714130064,20.302618247913536,550.0,0.0
-4.145051690047121,17.81558723388526,600.0,0.0
-3.6283992615774343,15.6385476769388,650.0,0.0
-3.195445162068409,13.721280579697755,700.0,0.0
-2.798934256290838,12.041920025923252,750.0,0.0
-2.4601244973609755,10.565845327506668,800.0,0.0
-2.1582556772585537,9.270891921151536,850.0,0.0
-1.8937904809895516,8.134617632557806,900.0,0.0
-1.6615612807536697,7.1376808641056035,950.0,0.0
-1.4580134292011593,6.262872806584909,1000.0,0.0
-1.2793115247180824,5.49528589175406,1050.0,0.0
-1.122483746965341,4.8217956435748555,1100.0,0.0
-0.9846944555480017,4.2309789702460545,1150.0,0.0
-0.8640159632213431,3.712569392313249,1200.0,0.0
-0.7565252896999894,3.2586542184932554,1250.0,0.0
-0.6657889228905685,2.8591808647589145,1300.0,0.0
-0.5835696797020272,2.509039056937698,1350.0,0.0
-0.5124256235249994,2.2015836828226982,1400.0,0.0
